route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
"53-678-j25-1","","678","Schwabach  -  Wendelstein  -  Feucht","Regionalbus","3"
"53-678-j25-2","","678","Schwabach  -  Wendelstein  -  Feucht","Regionalbus","3"
"53-953-j25-1","","953","Oberhaid - Gerach - Rattelsdorf - Scheßlitz","Regionalbus","3"
"53-953-j25-3","","953","Oberhaid - Gerach - Rattelsdorf - Scheßlitz","Regionalbus","3"
"53-957-j25-1","","957","Lahm - Busendorf - Mürsbach - Medlitz - Rattelsdorf - Ebing - Breitengüßbach - Hallstadt - Bamberg ZOB","Regionalbus","3"
"53-962-j25-1","","962","Baunach  -  Medlitz  -  Zapfendorf  -  Scheßlitz","Regionalbus","3"
"53-963-j25-1","","963","Bamberg  -  Scheßlitz  -  Weismain","Regionalbus","3"
"53-963-j25-3","","963","Bamberg  -  Scheßlitz  -  Weismain","Regionalbus","3"
"53-969-j25-1","","969","Bamberg - Scheßlitz  -  Hollfeld","Regionalbus","3"
"53-969-j25-2","","969","Bamberg - Scheßlitz  -  Hollfeld","Regionalbus","3"
"53-970-j25-1","","970","Bamberg  -  Litzendorf  -  Ludwag (als Fränkischer Toskana - Express jährlich vom 1.5. - 1.11.)","Regionalbus","3"
"53-970-j25-3","","970","Bamberg  -  Litzendorf  -  Ludwag (als Fränkischer Toskana - Express jährlich vom 1.5. - 1.11.)","Regionalbus","3"
"53-972-j25-1","","972","Scheßlitz  -  Pödeldorf  -  Tiefenellern","Regionalbus","3"
"53-972-j25-2","","972","Scheßlitz  -  Pödeldorf  -  Tiefenellern","Regionalbus","3"
"58-301-j25-1","","301 (VGN 8301)","Kitzingen  -  Biebelried  -  Dettelbach","Regionalbus","3"
"58-302-j25-1","","302 (VGN 8302)","Kitzingen  -  Mainstockheim  -  Dettelbach","Regionalbus","3"
"58-303-j25-1","","303 (VGN 8303)","Mainsondheim  -  Albertshofen  -  Kitzingen","Regionalbus","3"
"58-304-j25-1","","304 (VGN 8304)","Münsterschwarzach  -  Großlangheim  -  Iphofen","Regionalbus","3"
"58-307-j25-1","","307 (VGN 8307)","Kitzingen  -  Hüttenheim  -  Iphofen  -  Scheinfeld","Regionalbus","3"
"58-310-j25-1","","310 (VGN 8310)","Kitzingen  -  Dettelbach  -  Schwarzach  -  Volkach","Regionalbus","3"
"58-318-j25-1","","318 (VGN 8318)","Detelbach  - Schwarzenau  -  Münsterschwarzach","Regionalbus","3"
"61-151-j25-1","","1151","Eltmann  -  Haßfurt  -  Gädheim  (-  Schweinfurt)","Regionalbus","3"
"61-152-j25-1","","1152","Haßfurt  -  Hofheim  -  Maroldsweisach","Regionalbus","3"
"61-153-j25-1","","1153","Haßfurt  -  Knetzgau  -  Sand  -  Oberaurach  -  Rauhenebrach","Regionalbus","3"
"61-154-j25-1","","1154","Haßfurt  -  Eltmann  -  Oberaurach  -  Rauhenebrach","Regionalbus","3"
"61-155-j25-1","","1155","Haßfurt  -  Ebern  -  Maroldsweisach","Regionalbus","3"
"61-158-j25-1","","1158","Eltmann  -  Ebelsbach  -  Kirchlauter","Regionalbus","3"
"61-158-j25-4","","1158","Eltmann  -  Ebelsbach  -  Kirchlauter","Regionalbus","3"
"61-159-j25-1","","1159","Burgenwinkel - Express Haßfurt - Königsberg - Hofheim - Altenstein - Untermerzbach -  Ebern","Regionalbus","3"
"61-161-j25-1","","1161","Haßfurt  -  Knetzgau  -  Westheim  -  Donnersdorf","Regionalbus","3"
"61-163-j25-1","","1163","Haßfurt  -  Wülflingen  -  Sailershausen","Regionalbus","3"
"61-164-j25-1","","1164","Haßfurt  -  Prappach  -  Augsfeld","Regionalbus","3"
"61-165-j25-1","","1165","Haßfurt  -  Wonfurt  -  Obertheres  -  Buch","Regionalbus","3"
"61-166-j25-1","","1166","Haßfurt  -  Riedbach","Regionalbus","3"
"61-169-j25-2","","1169","Bier-und-Wein-Express Haßfurt - Sand a.M. - Tretzendorf - Untersteinbach - Ebrach","Regionalbus","3"
"61-171-j25-1","","1171","Hofstetten / Breitbrunn  -  Kirchlauter  -  Rentweinsdorf  -  Ebern","Regionalbus","3"
"61-172-j25-1","","1172","Bramberg -  Ebern","Regionalbus","3"
"61-174-j25-1","","1174","Ebern  -  Untermerzbach  -  Itzgrund","Regionalbus","3"
"61-175-j25-1","","1175","Sternverkehr Zeil","Regionalbus","3"
"61-177-j25-1","","1177","Ortslinienverkehr Maroldsweisach","Regionalbus","3"
"61-178-j25-1","","1178","(Bad Neustadt) - Ermershausen - Hafenpreppach - Coburg","Regionalbus","3"
"61-182-j25-1","","1182","Königsberg (Unterland)  -  Hofheim","Regionalbus","3"
"61-183-j25-1","","1183","Königsberg (Oberland)  -  Hofheim","Regionalbus","3"
"61-184-j25-1","","1184","(Stadtlauringen -) Aidhausen - Hofheim","Regionalbus","3"
"61-186-j25-1","","1186","Hofheim  -  Ebern","Regionalbus","3"
"61-187-j25-1","","1187","Hofheim  -  Riedbach  -  Aidhausen  -  Hofheim","Regionalbus","3"
"61-193-j25-1","","1193","Untersteinbach  -  Ebrach","Regionalbus","3"
"61-199-j25-1","","1199","(Bad Königshofen  -)  Bundorf  -  Hofheim","Regionalbus","3"
"61-201-j25-1","","1201","Lichtenfels Bahnhof - Marktplatz - Klinikum - Altenwohnheim - Bahnhof - Marktplatz - Oberwallenstadt - Hallenbad - Bahnhof","Stadtbus","3"
"61-203-j25-2","","1203","Lichtenfels Bahnhof - Seubelsdorf - Kornweg - Klinikum - Friedhof - Marktplatz - Bahnhof","Stadtbus","3"
"61-204-j25-4","","1204","Lichtenfels Marktplatz - Mainau - Bahnhof - Hindenburgstraße - An der Zeil - Schney","Stadtbus","3"
"61-205-j25-2","","1205","Lichtenfels - Kösten - Weingarten - Stetten - Gnellenroth - Tiefenroth","Stadtbus","3"
"61-211-j25-1","","1211","Kümmersreuth - Schwabthal - Bad Staffelstein","Regionalbus","3"
"61-211-j25-3","","1211","Kümmersreuth - Schwabthal - Bad Staffelstein","Regionalbus","3"
"61-212-j25-1","","1212","Lichtenfels - Grundfeld - Bad Staffelstein - Uetzing - Lichtenfels","Regionalbus","3"
"61-212-j25-2","","1212","Lichtenfels - Grundfeld - Bad Staffelstein - Uetzing - Lichtenfels","Regionalbus","3"
"61-213-j25-1","","1213","Burgkunstadt - Isling - Roth - Lichtenfels","Regionalbus","3"
"61-213-j25-2","","1213","Burgkunstadt - Isling - Roth - Lichtenfels","Regionalbus","3"
"61-214-j25-1","","1214","Bojendorf  -  Rothmannsthal  -  Lahm  -  Lichtenfels","Regionalbus","3"
"61-214-j25-2","","1214","Bojendorf  -  Rothmannsthal  -  Lahm  -  Lichtenfels","Regionalbus","3"
"61-231-j25-1","","1231","Burgkunstadt - Weismain - Weiden - Weismain - Burgkunstadt","Regionalbus","3"
"61-232-j25-1","","1232","Seubersdorf - Neudorf - Geutenreuth - Weismain","Regionalbus","3"
"61-233-j25-1","","1233","Wallersberg - Köttel - Kaspauer - Weismain","Regionalbus","3"
"61-234-j25-1","","1234","Burgkunstadt - Weismain - Kleinziegenfeld - Weismain - Burgkunstadt","Regionalbus","3"
"6-18-B-j25-1","","RB 18","Coburg  -  Bad Rodach","R-Bahn","2"
"6-22-B-j25-1","","RB 22","(Lichtenfels  -  Bamberg)  -  Forchheim - Ebermannstadt","R-Bahn","2"
"6-24-B-j25-1","","RB 24","Coburg  -  Lichtenfels  -  Kulmbach  -  Bayreuth","R-Bahn","2"
"6-26-B-j25-1","","RB 26","( Forchheim  - )  Bamberg  -  Ebern","R-Bahn","2"
"63-107-j25-1","","107","Mainschleifen - Express Kitzingen - Dettelbach - Schwarzach - Sommerach - Nordheim - Volkach","Regionalbus","3"
"63-108-j25-1","","108","Dorfschätze-Express Iphofen - Castell - Wiesentheid - Prichenstadt","Regionalbus","3"
"63-109-j25-1","","109","Bocksbeutel - Express Iphofen  -  Bullenheim  -  Weigenheim  -  Uffenheim","Regionalbus","3"
"63-112-j25-1","","112","Fürth  -  Zirndorf  -  Roßtal","Regionalbus","3"
"63-112-j25-2","","112","Fürth  -  Zirndorf  -  Roßtal","Regionalbus","3"
"63-113-j25-1","","113","Nürnberg  -  Großhabersdorf  -  Dietenhofen  - Unternbibert","Regionalbus","3"
"63-113-j25-2","","113","Nürnberg  -  Großhabersdorf  -  Dietenhofen  - Unternbibert","Regionalbus","3"
"63-114-j25-1","","114","Roßtal  -  Ammerndorf  -  Großhabersdorf","Regionalbus","3"
"63-114-j25-2","","114","Roßtal  -  Ammerndorf  -  Großhabersdorf","Regionalbus","3"
"63-118-j25-1","","118","Cadolzburg - Horbach - Langenzenn","Regionalbus","3"
"63-121-j25-1","","121","Vach - Obermichelbach - Veitsbronn - Langenzenn","Regionalbus","3"
"63-122-j25-1","","122","Wilhermsdorf - Kirchfarrnbach - Wilhermsdorf (- Langenzenn)","Regionalbus","3"
"63-122-j25-2","","122","Wilhermsdorf - Kirchfarrnbach - Wilhermsdorf (- Langenzenn)","Regionalbus","3"
"63-123-j25-1","","123","Herzogenaurach  -  Siegelsdorf Bf  -  Herzogenaurach","Regionalbus","3"
"63-125-j25-1","","125","Fürth  -  Seukendorf  -  Siegelsdorf","Regionalbus","3"
"63-126-j25-1","","126","Fürth  -  Siegelsdorf - Cadolzburg","Regionalbus","3"
"63-127-j25-1","","127","Neustadt (Aisch)  -  Uehlfeld  -  Höchstadt (Aisch) Aischgründer Bier-Express","Regionalbus","3"
"63-129-j25-1","","129","Dietenhofen  -  Neuhof  -  Trautskirchen  - Wilhermsdorf  -  Markt Erlbach  -  Neustadt (Aisch)","Regionalbus","3"
"63-131-j25-1","","131","Oberdachstetten  -  Obernzenn  -  Trautskirchen  -  Adelsdorf","Regionalbus","3"
"63-132-j25-1","","132","Neustadt an der Aisch  -  Bräuersdorf","Regionalbus","3"
"63-133-j25-1","","133","Neustadt an der Aisch  -  Hagenbüchach","Regionalbus","3"
"63-136-j25-1","","136","Hornsegen  -  Cadolzburg  -  Langenzenn","Regionalbus","3"
"63-141-j25-1","","141","Sugenheim/Scheinfeld  -  Neustadt (Aisch)  - Markt Bibart  -  Scheinfeld","Regionalbus","3"
"63-142-j25-1","","142","Scheinfeld / Neustadt ( Aisch )  -  Uffenheim","Regionalbus","3"
"63-144-j25-1","","144","Scheinfeld  -  Birkach  -  Schlüsselfeld  -  Burghaslach","Regionalbus","3"
"63-145-j25-1","","145","Neustadt (Aisch)  -  Burghaslach  -  Schlüsselfeld","Regionalbus","3"
"63-146-j25-1","","146","Neustadt (Aisch)  -  Münchsteinach  -  Mittelsteinach","Regionalbus","3"
"63-147-j25-1","","147","Neustadt (Aisch)  -  Oberroßbach  -  Beerbach  - Obernesselbach","Regionalbus","3"
"63-150-j25-1","","150","Oberasbach  -  Zirndorf  -  Weiherhof  - Banderbach  -  Bronnamberg","Stadtbus","3"
"63-151-j25-1","","151","Zirndorf  -  Lind  -  Anwanden","Stadtbus","3"
"63-152-j25-1","","152","Oberasbach/Zirndorf  -  Cadolzburg  -  Wilhermsdorf","Regionalbus","3"
"63-154-j25-1","","154","Zirndorf -  Oberasbach - Stein","Regionalbus","3"
"63-155-j25-1","","155","Anwanden  -  Rehdorf  -  Unterasbach  -  Oberasbach","Stadtbus","3"
"63-160-j25-1","","160","Stadtbus Neustadt a. d. Aisch","Regionalbus","3"
"63-167-j25-1","","167","Scheinfeld  -  Oberscheinfeld  -  Geiselwind","Regionalbus","3"
"63-191-j25-1","","191","Bad Windsheim  -  Rüdisbronn  -  Ipsheim","Regionalbus","3"
"63-192-j25-1","","192","Bad Windsheim - Uffenheim","Regionalbus","3"
"63-193-j25-1","","193","Bad Windsheim  -  Obernzenn  -  Trautskirchen  - Wimmelbach","Regionalbus","3"
"63-196-j25-1","","196","Burghaslach - Oberrimbach - Markt Taschendorf - Scheinfeld  -  Bad Windsheim","Regionalbus","3"
"63-197-j25-1","","197","Binzwangen  -  Marktbergel  -  Bad Windsheim","Regionalbus","3"
"63-202-E-j25-1","","202E","Erlangen  -  Weisendorf Seebach-Express","Regionalbus","3"
"63-202-E-j25-2","","202E","Erlangen  -  Weisendorf Seebach-Express","Regionalbus","3"
"63-202-j25-1","","202","Erlangen  -  Weisendorf  -  Rezelsdorf","Regionalbus","3"
"63-202-j25-2","","202","Erlangen  -  Weisendorf  -  Rezelsdorf","Regionalbus","3"
"63-204-j25-1","","204","Herzogenaurach - Weisendorf - Höchstadt (Aisch)","Regionalbus","3"
"63-206-j25-1","","206","Forchheim  -  Burk  -  Heroldsbach  -  Zeckern / Oesdorf","Regionalbus","3"
"63-206-j25-3","","206","Forchheim  -  Burk  -  Heroldsbach  -  Zeckern / Oesdorf","Regionalbus","3"
"63-206-S-j25-1","","206S","Schulverkehr Heroldsbach und Hausen","Regionalbus","3"
"63-207-j25-1","","207","Höchstadt (Aisch)  -  Wachenroth  -  Höchstadt (Aisch)","Regionalbus","3"
"63-208-j25-1","","208","Erlangen  -  Spardorf  -  Langensendelbach  - Effeltrich  -  Baiersdorf","Regionalbus","3"
"63-209-E-j25-1","","209E","Schnellbus Erlangen - Eschenau","Regionalbus","3"
"63-209-j25-1","","209","Erlangen - Neunkirchen am Brand - Eckental","Regionalbus","3"
"63-210-j25-1","","210","Erlangen  -  Uttenreuth  -  Weiher  - Kalchreuth  -  Heroldsberg","Regionalbus","3"
"63-211-j25-1","","211","Neunkirchen a. Br.  -  Ermreuth","Regionalbus","3"
"63-212-j25-1","","212","Nürnberg  -  Heroldsberg  -  Eschenau  -  Gräfenberg","Regionalbus","3"
"63-213-j25-1","","213","Forth  -  Eckenhaid  -  Eschenau","Regionalbus","3"
"63-213-j25-3","","213","Forth  -  Eckenhaid  -  Eschenau","Regionalbus","3"
"63-213-j25-4","","213","Forth  -  Eckenhaid  -  Eschenau","Regionalbus","3"
"63-214-j25-1","","214","Kirchröttenbach - Forth - Eschenau","Regionalbus","3"
"63-216-j25-1","","216","Oesdorf  -  Heroldsbach  -  Kersbach  -  Forchheim","Regionalbus","3"
"63-217-j25-1","","217","Eschenau  -  Pettensiedel  -  Igensdorf  - Rüsselbach","Regionalbus","3"
"63-219-j25-3","","219","Gößweinstein  -  Egloffstein / Obertrubach  -  Gräfenberg","Regionalbus","3"
"63-220-j25-1","","220","( Bammersdorf  - ) Eggolsheim  -  Tiefenstürmig  - Ebermannstadt","Regionalbus","3"
"63-221-j25-1","","221","Forchheim - Pinzberg - Pretzfeld - Ebermannstadt - Gasseldorf - Unterleinleiter - Heiligenstadt","Regionalbus","3"
"63-222-j25-2","","222","Forchheim - Weilersbach - (Ebermannstadt -) Pretzfeld - Egloffstein - Obertrubach - Gößweinstein","Regionalbus","3"
"63-223-j25-1","","223","Forchheim  -  Weingarts  -  Igensdorf  -  Gräfenberg","Regionalbus","3"
"63-223-j25-2","","223","Forchheim  -  Weingarts  -  Igensdorf  -  Gräfenberg","Regionalbus","3"
"63-224-j25-1","","224","Forchheim - Kersbach - Poxdorf - Effeltrich - Hetzles - Neunkirchen am Brand","Regionalbus","3"
"63-224-j25-3","","224","Forchheim - Kersbach - Poxdorf - Effeltrich - Hetzles - Neunkirchen am Brand","Regionalbus","3"
"63-225-j25-1","","225","Neunkirchen a. Br.  -  Hetzles  -  Rosenbach  -  Weiher","Regionalbus","3"
"63-226-j25-3","","226","Gößweinstein  -  Bieberbach  -  Egloffstein  -  Gräfenberg","Regionalbus","3"
"63-229-j25-2","","229","Trubachtal-Express Gräfenberg  -  Egloffstein  -  Obertrubach  -  Gößweinstein","Regionalbus","3"
"63-231-j25-1","","231","Ebermannstadt  -  Kohlstein / Draisendorf","Regionalbus","3"
"63-231-j25-3","","231","Ebermannstadt  -  Kohlstein / Draisendorf","Regionalbus","3"
"63-232-j25-3","","232","Kohlstein  /  Geiselhöhe  -  Gößweinstein","Regionalbus","3"
"63-234-j25-4","","234","Neudorf  /  Burggaillenreuth  -  Gößweinstein  -  Ebermannstadt","Regionalbus","3"
"63-235-j25-1","","235","Egloffstein - Hundshaupten - Hetzelsdorf - Poppendorf - Hagenbach - Pretzfeld - Ebermannstadt","Regionalbus","3"
"63-236-j25-1","","236","Reifenberg  -  Weilersbach  -  Rüssenbach  -  Ebermannstadt","Regionalbus","3"
"63-238-j25-1","","238","Höchstadt - Greuth","Regionalbus","3"
"63-238-j25-2","","238","Höchstadt - Greuth","Regionalbus","3"
"63-240-j25-1","","240","Stadtlinie Höchstadt (Aisch) Höchstadt Süd / Lerchenstr.  -  Schwedenschanze","Regionalbus","3"
"63-244-j25-1","","244","Höchstadt (Aisch)  -  Greiendorf  -  Voggendorf","Regionalbus","3"
"63-245-j25-1","","245","Höchstadt (Aisch)  - Vestenbergsgreuth","Regionalbus","3"
"63-245-j25-2","","245","Höchstadt (Aisch)  - Vestenbergsgreuth","Regionalbus","3"
"63-246-j25-2","","246","Höchstadt (Aisch)  -  Medbach  -  Adelsdorf  -  Zeckern  - Hemhofen  -  Röttenbach  -  Großenseebach  -  Herzogenaurach","Regionalbus","3"
"63-246-j25-3","","246","Höchstadt (Aisch)  -  Medbach  -  Adelsdorf  -  Zeckern  - Hemhofen  -  Röttenbach  -  Großenseebach  -  Herzogenaurach","Regionalbus","3"
"63-247-j25-1","","247","Höchstadt (Aisch)  -  Adelsdorf","Regionalbus","3"
"63-248-j25-1","","248","Höchstadt - Lappach  -  Höchstadt","Regionalbus","3"
"63-251-j25-1","","251","Neuhaus - Rezelsdorf","Regionalbus","3"
"63-256-j25-1","","256","Kunreuth - Effeltrich - Baiersdorf","Regionalbus","3"
"63-257-j25-1","","257","STADTBUS FORCHHEIM ZOB  -  Lichteneiche  -  Dreifaltigkeitsweg  -  ZOB","Stadtbus","3"
"63-258-j25-1","","258","STADTBUS FORCHHEIM Ernst-Reuter-Platz  -  ZOB  -  Merowingerstraße  -  Burk und zurück","Stadtbus","3"
"63-259-j25-1","","259","STADTBUS FORCHHEIM Ernst-Reuter-Platz - ZOB - Merowingerstraße  -  Buckenhofen und zurück","Stadtbus","3"
"63-260-j25-1","","260","Kersbach Bahnhof  -  Kersbach  -  Forchheim Siemens  - Globus  -  ZOB  und zurück","Regionalbus","3"
"63-261-j25-5","","261","STADTBUS FORCHHEIM ZOB  -  Realschule und zurück","Stadtbus","3"
"63-262-j25-4","","262","STADTBUS FORCHHEIM Reuth  -  ZOB  -  Paradeplatz  -  Siemens  -  Paradeplatz  -  ZOB","Stadtbus","3"
"63-263-j25-1","","263","STADTBUS FORCHHEIM Buckenhofen  -  ZOB","Stadtbus","3"
"63-264-j25-1","","264","STADTBUS FORCHHEIM Realschule  -  ZOB  -  Pinzberg","Stadtbus","3"
"63-265-j25-1","","265","Forchheim  -  Buckenhofen  -  Hallerndorf  -  Willersdorf Hallerndorfer-Keller-Express","Regionalbus","3"
"63-266-j25-1","","266","Forchheim  -  Eggolsheim  -  Eggolsheim Bahnhof","Regionalbus","3"
"63-268-j25-1","","268","Stadtbus Herzogenaurach Ortsteile Nord","Stadtbus","3"
"63-269-j25-1","","269","Stadtbus Herzogenaurach Ortsteile Süd","Stadtbus","3"
"63-272-j25-1","","272","Gräfenberg  -  Görbitz  -  Erlastrut  -  Gräfenberg","Regionalbus","3"
"63-272-j25-2","","272","Gräfenberg  -  Görbitz  -  Erlastrut  -  Gräfenberg","Regionalbus","3"
"63-273-j25-1","","273","Stadtbus Herzogenaurach Schütt  -  Einkaufszentrum Nord (Gegen-Uhrzeigersinn)","Stadtbus","3"
"63-274-j25-1","","274","Stadtbus Herzogenaurach Schütt  -  Herzo Base (Gegen-Uhrzeigersinn)","Stadtbus","3"
"63-275-j25-1","","275","Stadtbus Herzogenaurach An der Schütt  -  Niederndorf St.Josefskirche und zurück","Stadtbus","3"
"63-276-j25-1","","276","Stadtbus Herzogenaurach Schütt  -  Am Buck  -  Paul-Lincke-Str.  -  Festplatz  -  Schütt","Stadtbus","3"
"63-277-j25-1","","277","Stadtbus Herzogenaurach Schütt  -  Festplatz  -  Schumannstr.  -  Am Buck  -  Schütt","Stadtbus","3"
"63-279-j25-1","","279","Stadtbus Herzogenaurach Schütt  -  Uhlandstr.  -  St. Otto  -  Haus Martin -  Schütt","Stadtbus","3"
"63-331-j25-1","","331","Röthenbach (Pegn.)  -  Diepersdorf  -  Leinburg  - Weißenbrunn  -  Altdorf","Regionalbus","3"
"63-332-B-j25-1","","332","Altdorf  -  Leinburg  -  Diepersdorf  -  Letten  -  Lauf","Regionalbus","3"
"63-332-E-j25-1","","332E","Altdorf  -  Leinburg  -  Diepersdorf  -  Lauf","Regionalbus","3"
"63-332-j25-1","","332","Leinburg  -  Diepersdorf  -  Letten  -  Lauf","Regionalbus","3"
"63-333-j25-1","","333","Weißenbrunn  -  Oberhaidelbach  -  Schönberg  -  Lauf","Regionalbus","3"
"63-334-j25-1","","334","Hersbruck  -  Happurg  -  Lieritzhofen  - Alfeld  -  Thalheim  -  Hersbruck","Regionalbus","3"
"63-336-j25-1","","336","Hofstetten  -  Hartmannshof  -  Pommelsbrunn","Regionalbus","3"
"63-336-j25-2","","336","Hofstetten  -  Hartmannshof  -  Pommelsbrunn","Regionalbus","3"
"63-337-j25-1","","337","ORTSBUS POMMELSBRUNN Hubmersberg  -  Hohenstadt - Pommelsbrunn - Hartmannshof","Regionalbus","3"
"63-339-j25-1","","339","Auerbacher Erz-Express Neuhaus  -  Auerbach  -  Pegnitz","Regionalbus","3"
"63-341-j25-1","","341","Schnaittach  -  Simmelsdorf  -  Hüttenbach  - Großengsee  -  Diepoltsdorf  -  Simmelsdorf","Regionalbus","3"
"63-341-j25-2","","341","Ortsverkehr Simmelsdorf BAUSTELLENFAHRPLAN","Regionalbus","3"
"63-342-j25-1","","342","Neunkirchen a. Sand  -  Schnaittach  -  Hormersdorf","Regionalbus","3"
"63-343-j25-1","","343","Bier-, Brotzeit- und Burgen-Express Neuhaus - Plech - Betzenstein - Pottenstein - Waischenfeld","Regionalbus","3"
"63-344-j25-2","","344","Schnaittach  -  Großbellhofen  -  Eschenau  - Neunhof  -  Simonshofen  -  Lauf a.d.Pegn.","Regionalbus","3"
"63-345-j25-2","","345","Beerbach  -  Günthersbühl -  Lauf a.d.Pegn. BAUSTELLENFAHRPLAN","Regionalbus","3"
"63-350-j25-1","","350","Lauf Bertleinschule - Lauf - Rudolfshof","Stadtbus","3"
"63-351-j25-1","","351","Lauf (li Pegn) - Kotzenhof - Rudolfshof - Vogelhof und zurück","Stadtbus","3"
"63-352-j25-1","","352","Kunigundensiedlung - Lauf Marktplatz - Bf. Lauf West/Wetzendorf","Stadtbus","3"
"63-353-j25-1","","353","Lauf Bertleinschule - Marktplatz - Heuchling","Stadtbus","3"
"63-361-j25-1","","361","Stadtbus Hersbruck Bf (re Pegn)  -  Am Galling  -  Altensittenbach  -  Bf (re Pegn)","Stadtbus","3"
"63-362-j25-1","","362","Stadtbus Hersbruck Bf (re. Pegn.)  -  Finanzamt -  Großviehberg  -  Bf (re. Pegn.)","Stadtbus","3"
"63-363-j25-1","","363","Stadtbus Hersbruck Bf (re. Pegn.)  -  Bf (li. Pegn.)  -  Im Bärnwinkel  -  Bf (re. Pegn.)","Stadtbus","3"
"63-364-j25-1","","364","Stadtbus Hersbruck Bf (re. Pegn.)  -  Bf (li. Pegn.)  -  Deckersberg  -  Ellenbach","Stadtbus","3"
"63-389-j25-3","","389","Pegnitz  -  Gößweinstein  -  Ebermannstadt Wiesenttal-Express: Sommerfahrplan (gültig jährlich von 01.05. bis 01.11.)","Regionalbus","3"
"63-401-j25-1","","401","Amberg Bahnhof -  Bergsteig","Stadtbus","3"
"63-402-j25-1","","402","Amberg Bahnhof -  Ammersricht und zurück","Stadtbus","3"
"63-403-j25-1","","403","Amberg Bahnhof  -  Demo/Köfering und zurück","Stadtbus","3"
"63-404-j25-1","","404","Amberg Bahnhof  -  Obere Hockermühle und zurück","Stadtbus","3"
"63-405-j25-1","","405","Amberg Bahnhof  -  Gailoh und zurück","Stadtbus","3"
"63-406-j25-1","","406","Amberg Bahnhof  -  Eglsee und zurück","Stadtbus","3"
"63-407-j25-1","","407","Amberg Bahnhof  -  Luitpoldhöhe  -  Neuricht und zurück","Stadtbus","3"
"63-408-j25-1","","408","Amberg Bahnhof   -  Raigeringer Höhe (und zurück)","Stadtbus","3"
"63-409-j25-1","","409","Amberg Bahnhof  -  Kümmersbruck und zurück","Stadtbus","3"
"63-410-j25-1","","410","Amberg Bf  -  Realschule - Gewerbegebiet West","Stadtbus","3"
"63-411-j25-1","","411","Amberg Bahnhof  -  Klinikum  -  Fachoberschule und zurück","Stadtbus","3"
"63-412-j25-1","","412","Amberg Bahnhof  -  Eisberg und zurück","Stadtbus","3"
"63-413-j25-1","","413","Amberg Bahnhof - Schweppermannkaserne - Gärmersdorf - Moos","Stadtbus","3"
"63-414-j25-1","","414","Amberg Bahnhof  -  Raigering","Stadtbus","3"
"63-420-j25-1","","420","Stadtverkehr Sulzbach-Rosenberg Nachtschwärmer","Stadtbus","3"
"63-421-j25-1","","421","Stadtverkehr Sulzbach-Rosenberg Bahnhof  -  Luitpoldplatz  -  Oberschwaig  -  Obersdorf (und zurück)","Stadtbus","3"
"63-422-j25-1","","422","Stadtverkehr Sulzbach-Rosenberg Bahnhof - Luitpoldplatz - Lerchenfeld - Sportpark - Waldfriedhof","Stadtbus","3"
"63-423-j25-1","","423","Stadtverkehr Sulzbach-Rosenberg Kempfenhof - Krankenhaus - Luitpoldplatz - Bhf - Kaufland (und zurück)","Stadtbus","3"
"63-424-j25-1","","424","Stadtverkehr Sulzbach-Rosenberg Bahnhof  -  Illschwang  -  Troßalter","Stadtbus","3"
"63-425-j25-1","","425","Stadtverkehr Sulzbach-Rosenberg Großalbershof - Feuerhof - Luitpoldplatz - Bahnhof","Stadtbus","3"
"63-426-j25-1","","426","Stadtverkehr Sulzbach-Rosenberg Prohof - Siebeneichen - Loderhof - Bahnhof - Luitpoldplatz (und zurück)","Stadtbus","3"
"63-427-j25-1","","427","Stadtverkehr Sulzbach-Rosenberg Sulzbach - Prangershof  -  Niederricht  -  Kleinfalz","Stadtbus","3"
"63-428-j25-1","","428","Stadtverkehr Sulzbach - Rosenberg Bereitschaftspolizei - Luitpoldplatz - Bahnhof","Stadtbus","3"
"63-429-j25-1","","429","BUSVERKEHR FROHNBERGFEST Frohnberg - Obersdorf - Rosenberg - Loderhof - Bahnhof (und zurück)","Regionalbus","3"
"63-431-j25-1","","431","STADTVERKEHR AUERBACH i.d.OPF. Auerbach Isenloh - Klinik - Unterer Markt - Welluck - Sand","Stadtbus","3"
"63-440-j25-1","","440","Hartenstein  -  Artelshofen  -  Hohenstadt  -  Hersbruck","Regionalbus","3"
"63-441-j25-1","","441","Auerbach (OPf)  -  Hagenohe (b. Auerbach)","Regionalbus","3"
"63-442-j25-1","","442","Auerbach  -  Nitzlbuch","Regionalbus","3"
"63-443-j25-1","","443","Fichtenhof  -  Ammerthal  -  Amberg","Regionalbus","3"
"63-444-j25-1","","444","Neuersdorf - Schnaittenbach - Döswitz - Trichenricht - Nabburg","Regionalbus","3"
"63-445-j25-1","","445","Hohenburg  -  Mühlhausen  -  Kastl  -  Ursensollen","Regionalbus","3"
"63-446-j25-1","","446","Königstein - Fischbrunn - Eschenbach - Hohenstadt - Hersbruck","Regionalbus","3"
"63-447-j25-1","","447","Sulzbach-Rosenberg - Hirschbach - Königstein","Regionalbus","3"
"63-448-j25-1","","448","Sulzbach-Rosenberg  -  Neukirchen  -  Königstein","Regionalbus","3"
"63-449-j25-1","","449","Amberg  - Freihung  -  Thansüß","Regionalbus","3"
"63-450-j25-1","","450","Mosenberg  -  Auerbach  -  Weidlwang  -  Pegnitz","Regionalbus","3"
"63-451-j25-1","","451","Amberg - Eglsee","Regionalbus","3"
